interval,period,site,diver,date1,time1,time1_decimal,transect,side,dist,tag1,stipeL1,bladeL1,Bwidth,Psori1,distP1,obladeL1,Bcount1,Sbulb_max1,comments,date2,tag2,time2,time2_decimal,Bcount2,Sbulb_max2,distP2,obladeL2,presence2,comments,date3,presence3,tag3,time3,time3_decimal,stipeL3,Bcount3,Sbulb_max3,comments,Bgrowth_rate,Sgrowth_rate,Bcount_growth,Berosion_rate
19,2019-Jul,Triquetta,OP,2019-07-03,15:30:00,15.5,1,R,3.5,8.1,405,130,na,0,44,128,na,na,,2019-07-07,8.1,10:00:00,10,39,34,55.5,101,y,,2019-07-19,n,8.1,11:00:00,11,na,na,na,gone,3.050,na,na,-10.210
19,2019-Jul,Triquetta,OP,2019-07-03,15:30:00,15.5,2,R,6,1.2,532,130,na,0,44,124,na,na,,2019-07-07,1.2,10:00:00,10,73,48,49,123,y,,2019-07-19,n,1.2,11:00:00,11,na,na,na,gone,1.326,na,na,-1.591
19,2019-Jul,Triquetta,OP,2019-07-03,15:30:00,15.5,2,L,10.9,9.2,509,60,na,0,14,56,na,na,,2019-07-07,9.2,10:00:00,10,31,32,19,51,y,,2019-07-19,y,9.2,11:00:00,11,543,71,na,,1.326,2.150,3.322,-2.652
19,2019-Jul,Triquetta,OP,2019-07-03,15:30:00,15.5,2,L,19,2.1,570,120,na,0,44,122,na,na,,2019-07-07,2.1,10:00:00,10,50,39,49,120,y,,2019-07-19,y,2.1,11:00:00,11,577,44,na,,1.326,0.443,-0.498,-1.856
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,R,19.8,228,303,125,7,0,52,153,na,na,,2019-07-07,228,12:30:00,12.5,14,38,56,138,y,,2019-07-19,y,228,10:00:00,10,307,4,na,,0.975,0.250,-0.841,-4.629
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,R,17.4,247,100,65,3,0,10,31,na,na,,2019-07-07,247,12:30:00,12.5,15,12,22,44,y,uncertainty with hole location,2019-07-19,y,247,10:00:00,10,124,31,na,,2.924,1.500,1.345,0.244
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,R,17.6,236,373,160,6,0,80,246,na,na,,2019-07-07,236,12:30:00,12.5,28,10,90,189,y,uncertainty with hole location,2019-07-19,y,236,10:00:00,10,376,75,na,,2.437,0.188,3.951,-16.325
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,L,14.4,246,176,60,6.5,0,19,56,na,na,,2019-07-07,246,12:30:00,12.5,16,15,28.5,65,y,,2019-07-19,y,246,10:00:00,10,198,28,na,,2.315,1.375,1.009,-0.122
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,L,6.4,237,112,60,2.5,0,23,43,na,na,,2019-07-07,237,12:30:00,12.5,20,10,30,50,y,,2019-07-19,y,237,10:00:00,10,150,32,na,,1.706,2.375,1.009,0.000
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,R,1.7,238,131,80,3.7,0,26,77,na,na,,2019-07-07,238,12:30:00,12.5,34,16,34.5,74,y,,2019-07-19,y,238,10:00:00,10,167,30,na,,2.071,2.250,-0.336,-2.802
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,1,R,18.8,46,302,100,5,0,36,112,na,na,,2019-07-07,46,12:30:00,12.5,69,46,44,97,y,uncertainty with hole location,2019-07-19,n,46,10:00:00,10,na,na,na,gone,1.949,na,na,-5.604
19,2019-Jul,Manley,OP,2019-07-03,10:00:00,10,3,R,4.5,244,244,75,4,0,15,50,na,na,on line,2019-07-07,244,12:30:00,12.5,30,21,20,56,y,,2019-07-19,y,244,10:00:00,10,300,34,na,,1.218,3.500,0.336,0.244
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,L,1.2,233,491,60,na,0,17,47,na,na,,2019-07-07,233,12:30:00,12.5,17,38,20,42,y,,2019-07-19,n,233,10:00:00,10,na,na,na,gone,0.731,na,na,-1.949
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,R,1.8,240,163,40,na,0,7,29,na,na,,2019-07-07,240,12:30:00,12.5,na,na,na,na,n,gone,2019-07-19,n,240,10:00:00,10,na,na,na,gone,na,na,na,na
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,R,9.4,229,289,140,na,0,20,49,na,na,on line,2019-07-07,229,12:30:00,12.5,38,48,25,100,y,,2019-07-19,y,229,10:00:00,10,358,59,na,,1.218,4.313,1.765,11.208
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,L,13,225,250,140,na,0,32,115,na,na,stipe 269cm,2019-07-07,225,12:30:00,12.5,33,38,41,150,y,,2019-07-19,y,225,10:00:00,10,256,61,na,,2.193,0.375,2.354,6.335
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,R,13.8,245,271,140,na,0,32,122,na,na,,2019-07-07,245,12:30:00,12.5,31,36,38,115,y,,2019-07-19,y,245,10:00:00,10,274,41,na,,1.462,0.188,0.841,-3.168
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,R,15.8,235,380,140,na,0,35,127,na,na,stipe 383cm,2019-07-07,235,12:30:00,12.5,44,47,46,130,y,,2019-07-19,y,235,10:00:00,10,380,74,na,,2.680,0.000,2.522,-1.949
19,2019-Jul,Manley,DNO,2019-07-03,10:00:00,10,2,L,16,241,350,140,na,0,43,143,na,na,stipe 411cm,2019-07-07,241,12:30:00,12.5,29,42,52,145,y,,2019-07-19,y,241,10:00:00,10,357,36,na,,2.193,0.438,0.588,-1.706
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,1.4,na,131,82,na,0,na,na,na,17,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,2.8,na,132,59,na,0,na,na,na,8,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,4.2,na,101,45,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,4.1,na,193,140,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,8.1,na,69,23,na,0,na,na,na,4,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,11.5,na,199,150,na,0,na,na,na,40,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,12.7,na,146,62,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,13.5,na,270,240,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,17.5,na,148,103,na,0,na,na,na,16,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,17.5,na,295,135,na,0,na,na,na,32,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,1,R,17.6,na,205,90,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,13,na,261,152,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,13,na,249,165,na,0,na,na,na,39,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,13,na,355,135,na,0,na,na,na,44,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,13,na,376,132,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,15.2,na,135,106,na,0,na,na,na,16,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,R,15.7,na,211,101,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,R,15.7,na,391,157,na,0,na,na,na,48,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,9.5,na,153,65,na,0,na,na,na,10,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,2,L,9.5,na,138,68,na,0,na,na,na,11,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,3,R,6.1,na,181.5,83,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Manley,ZM,2019-07-03,na,na,3,L,5.1,na,295,124,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,R,5,na,154,101,na,0,na,na,na,24,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,R,5.5,na,312,160,na,0,na,na,na,30,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,5.4,na,360,148,na,0,na,na,na,30,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,9.8,na,202,100,na,0,na,na,na,19,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,R,9.8,na,480,262,na,0,na,na,na,44,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,10.5,na,290,98,na,0,na,na,na,22,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,12,na,458,208,na,0,na,na,na,51,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,13.6,na,185,139,na,0,na,na,na,19,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,13.6,na,50,107,na,0,na,na,na,5,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,R,14.2,na,463,300,na,0,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,R,15.4,na,113,86,na,0,na,na,na,12,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,15,na,46,35,na,0,na,na,na,6,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,L,15,na,51,37,na,0,na,na,na,4,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,1,R,12.8,na,369,213,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,1,na,367,220,na,0,na,na,na,47,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,1,na,235,72,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,1,na,417,150,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,L,3,na,463,214,na,L,na,na,na,55,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3,na,436,113,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.5,na,419,170,na,0,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.5,na,371,190,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,4,na,460,160,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.8,na,411,190,na,0,na,na,na,50,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,5,na,295,116,na,0,na,na,na,22,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.8,na,140,78,na,0,na,na,na,18,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.7,na,380,93,na,0,na,na,na,24,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.5,na,295,102,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,DVM,2019-07-06,na,na,2,R,3.5,na,413,140,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,3,R,5,na,44,44,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,2,L,3.3,na,392,142,na,0,na,na,na,42,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,2,L,5.5,na,358,152,na,0,na,na,na,40,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,2,L,5.5,na,480,320,na,0,na,na,na,43,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,2,R,20,na,63,32,na,0,na,na,na,5,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,2,R,20,na,88,48,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Second,ZM,2019-07-06,na,na,2,R,20,na,236,88,na,0,na,na,na,9,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,1.5,na,547,310,na,0,na,na,na,51,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,4,na,537,239,na,0,na,na,na,41,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,L,5,na,578,170,na,0,na,na,na,48,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,5,na,407,100,na,0,na,na,na,31,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,5,na,602,222,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,L,5,na,491,115,na,0,na,na,na,36,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,8,na,463,200,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,L,20,na,544,200,na,0,na,na,na,51,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,18,na,291,135,na,0,na,na,na,28,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,5.5,na,625,181,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,4,na,379,174,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,R,4,na,508,216,na,L,na,na,na,41,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,L,5,na,473,111,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,L,5,na,552,160,na,L,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,ZM,2019-07-06,na,na,1,L,5,na,360,105,na,0,na,na,na,37,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,18.5,na,276,112,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,R,16.1,na,418,224,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,15.4,na,524,300,na,0,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,14.2,na,208,121,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,12.5,na,213,92,na,0,na,na,na,18,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,12.5,na,215,48,na,0,na,na,na,17,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,11.8,na,435,262,na,0,na,na,na,39,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,11.5,na,157,61,na,0,na,na,na,14,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,8.4,na,445,150,na,L,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,R,7.4,na,152,50,na,0,na,na,na,7,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,0.7,na,184,126,na,0,na,na,na,24,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,2.2,na,183,176,na,0,na,na,na,38,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,0.5,na,326,207,na,L,na,na,na,47,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,3.4,na,242,94,na,0,na,na,na,22,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,3,L,1.1,na,331,162,na,L,na,na,na,47,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,2,L,0,na,535,224,na,L,na,na,na,50,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,2,L,2.8,na,577,126,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,2,R,2.9,na,413,195,na,L,na,na,na,56,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,2,R,2.9,na,554,358,na,L,na,na,na,69,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,2,R,3.7,na,625,300,na,0,na,na,na,51,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,North,DVM,2019-07-06,na,na,2,R,4.8,na,535,280,na,0,na,na,na,45,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,1,na,30,115,na,0,na,na,na,23,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,5,na,283,77,na,0,na,na,na,20,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,R,7,na,358,70,na,0,na,na,na,16,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,R,9,na,479,108,na,0,na,na,na,37,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,11,na,295,63,na,0,na,na,na,15,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,R,13,na,471,66,na,0,na,na,na,25,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,13,na,413,150,na,0,na,na,na,37,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,16,na,435,93,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,19,na,422,92,na,0,na,na,na,35,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,LL,2019-07-07,na,na,1,L,19.5,na,366,100,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,R,0.9,na,590,145,na,0,na,na,na,56,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,L,2,na,473,49,na,0,na,na,na,29,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,R,2.5,na,469,18,na,0,na,na,na,na,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,L,3,na,507,83,na,0,na,na,na,46,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,L,4.5,na,393,56,na,0,na,na,na,21,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,L,8,na,600,107,na,L,na,na,na,44,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,R,10,na,540,120,na,L,na,na,na,51,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,L,14,na,498,125,na,L,na,na,na,48,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,L,16,na,450,51,na,0,na,na,na,29,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,DNO,2019-07-07,na,na,2,R,11,na,653,91,na,0,na,na,na,26,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
19,2019-Jul,Triquetta,ZM,2019-07-07,na,na,2,L,0.5,na,415,65,na,0,na,na,na,34,,na,na,na,na,na,na,na,na,na,,na,na,na,na,na,na,na,na,,na,na,na,na
